work_type,title,byline,release_date,month,day,extra,source_url,entry_date,peak_date,peak_position,date_source
song,(You're) Having My Baby,Paul Anka and Odia Coates,1974-06,06,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-08-17,1974-08-24,1,wikidata:P577
song,I'm Leaving It Up to You,Donny and Marie Osmond,1963-09,09,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-08-17,1974-09-14,4,wikidata:P577
song,I Shot the Sheriff,Eric Clapton,1973-02-12,02,12,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-08-24,1974-09-14,1,wikitext:released
song,Keep On Smilin,Wet Willie,1970,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-08-24,1974-08-24,10,infobox:released
song,Rock Me Gently,Andy Kim,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-08-24,1974-09-28,1,
song,"Can't Get Enough of Your Love, Babe",Barry White,1974-07-25,07,25,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-08-31,1974-09-21,1,wikidata:P577
song,You and Me Against the World,Helen Reddy,2005-09-12,09,12,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-08-31,1974-09-07,9,wikitext:released
song,Nothing from Nothing,Billy Preston,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-09-07,1974-10-19,1,
song,Then Came You,Dionne Warwick & Spinners,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-09-07,1974-10-26,1,
song,Clap for the Wolfman,The Guess Who,1974-06,06,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-09-14,1974-10-05,6,wikitext:released
song,Hang On in There Baby,Johnny Bristol,1974-06,06,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-09-21,1974-10-05,8,wikitext:released
song,I Honestly Love You,Olivia Newton-John,1974-04-28,04,28,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-09-21,1974-10-05,1,wikidata:P577
song,You Haven't Done Nothin,Stevie Wonder,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-09-21,1974-11-02,1,wikidata:P577
song,Another Saturday Night,Cat Stevens,1963,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-09-28,1974-10-12,6,wikidata:P577
song,Beach Baby,The First Class,1974-05-03,05,03,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-09-28,1974-10-05,4,wikidata:P577
song,Sweet Home Alabama,Lynyrd Skynyrd,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-09-28,1974-10-26,8,wikidata:P577
song,Earache My Eye,Cheech & Chong,1974-07,07,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-10-05,1974-10-12,9,wikitext:released
song,Can't Get Enough,Bad Company,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-10-12,1974-11-02,5,
song,Never My Love,Blue Swede,1967-08-09,08,09,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-10-12,1974-10-19,7,wikidata:P577
song,The Bitch Is Back,Elton John,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-10-12,1974-11-02,4,wikidata:P577
song,Jazzman,Carole King,1974-08-22,08,22,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-10-19,1974-11-09,2,wikidata:P577
song,Love Me for a Reason,The Osmonds,1994-11-28,11,28,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-10-19,1974-10-19,10,wikitext:released
song,Steppin' Out (Gonna Boogie Tonight),Tony Orlando and Dawn,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-10-19,1974-10-26,7,wikitext:released
song,Stop and Smell the Roses,Mac Davis,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-10-26,1974-10-26,9,
song,You Ain't Seen Nothing Yet,Bachman–Turner Overdrive,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-10-26,1974-11-09,1,
song,Tin Man,America,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-02,1974-11-09,4,
song,Whatever Gets You thru the Night,John Lennon,1974-10-04,10,04,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-02,1974-11-16,1,wikidata:P577
song,Back Home Again,John Denver,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-09,1974-11-09,5,
song,Carefree Highway,Gordon Lightfoot,1974-08,08,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-09,1974-11-09,10,wikidata:P577
song,Do It ('Til You're Satisfied),B. T. Express,1974-08-27,08,27,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-09,1974-11-16,2,wikitext:released
song,Life Is a Rock (But the Radio Rolled Me),Reunion,1974-09,09,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-09,1974-11-16,8,wikidata:P577
song,My Melody of Love,Bobby Vinton,1974-09-09,09,09,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-09,1974-11-16,3,wikidata:P577
song,Everlasting Love,Carl Carlton,1967-07,07,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-16,1974-11-23,6,wikidata:P577
song,I Can Help,Billy Swan,1974-07,07,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-16,1974-11-23,1,wikidata:P577
song,Longfellow Serenade,Neil Diamond,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-16,1974-11-23,5,wikidata:P577
song,Cat's in the Cradle,Harry Chapin,1974-10-01,10,01,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-23,1974-12-21,1,wikidata:P577
song,Kung Fu Fighting,Carl Douglas,1974-08,08,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-23,1974-12-07,1,wikitext:released
song,When Will I See You Again,The Three Degrees,1974-09-27,09,27,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-23,1974-12-14,2,wikidata:P577
song,Angie Baby,Helen Reddy,1974-10-07,10,07,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-11-30,1974-12-28,1,wikidata:P577
song,Sha-La-La (Make Me Happy),Al Green,1974-10,10,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-12-07,1974-12-21,7,wikidata:P577
song,"You're the First, the Last, My Everything",Barry White,1974-10-25,10,25,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-12-07,1974-01-04,2,wikitext:released
song,Junior's Farm,Paul McCartney & Wings,1974-10-25,10,25,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-12-14,1974-01-11,3,wikidata:P577
song,Lucy in the Sky with Diamonds,Elton John,1967-05-26,05,26,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-12-14,1974-01-04,1,wikitext:released
song,Boogie On Reggae Woman,Stevie Wonder,1974-11,11,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-12-28,1974-02-01,3,wikidata:P577
song,Laughter in the Rain,Neil Sedaka,1974-10,10,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-12-28,1974-02-01,1,wikidata:P577
song,Only You,Ringo Starr,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1974,1974-12-28,1974-01-11,6,
song,Mandy,Barry Manilow,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-01-04,1975-01-18,1,
song,Please Mr. Postman,The Carpenters,1961,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-01-04,1975-01-25,1,wikidata:P577
song,One Man Woman/One Woman Man,Paul Anka and Odia Coates,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-01-11,1975-01-25,7,wikitext:released
song,Morning Side of the Mountain,Donny and Marie Osmond,1959-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-01-18,1975-01-25,8,wikidata:P577
song,Never Can Say Goodbye,Gloria Gaynor,1971-03-16,03,16,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-01-18,1975-01-25,9,wikidata:P577
song,Fire,Ohio Players,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-01-25,1975-02-08,1,
song,Pick Up the Pieces,Average White Band,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-01-25,1975-02-22,1,
song,You're No Good,Linda Ronstadt,1963-09-12,09,12,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-01-25,1975-02-15,1,wikitext:released
song,Best of My Love,Eagles,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-02-01,1975-03-01,1,
song,Some Kind of Wonderful,Grand Funk Railroad,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-02-01,1975-02-22,3,
song,Black Water,The Doobie Brothers,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-02-08,1975-03-15,1,
song,Get Dancin,Disco-Tex and the Sex-O-Lettes,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-02-08,1975-02-08,10,wikidata:P577
song,Lonely People,America,1974-12,12,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-02-08,1975-03-08,5,wikitext:released
song,#9 Dream,John Lennon,1975-01-31,01,31,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-02-15,1975-02-22,9,wikidata:P577
song,My Eyes Adored You,Frankie Valli,1974-10,10,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-02-15,1975-03-22,1,wikitext:released
song,Have You Never Been Mellow,Olivia Newton-John,1975-02-12,02,12,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-02-22,1975-03-08,1,wikitext:released
song,Nightingale,Carole King,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-02-22,1975-03-01,9,
song,Lady,Styx,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-03-01,1975-03-08,6,
song,Lady Marmalade,Labelle,1974-08-03,08,03,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-03-01,1975-03-29,1,wikidata:P577
song,Can't Get It Out of My Head,Electric Light Orchestra,1974-11,11,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-03-08,1975-03-15,9,wikidata:P577
song,Lovin' You,Minnie Riperton,1975,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-03-08,1975-04-05,1,wikidata:P577
song,"Don't Call Us, We'll Call You",Sugarloaf,1974-11,11,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-03-15,1975-03-29,9,wikitext:released
song,Express,B. T. Express,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-03-15,1975-03-29,4,
song,No No Song,Ringo Starr,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-03-22,1975-04-05,3,wikidata:P577
song,Poetry Man,Phoebe Snow,1974-12,12,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-03-22,1975-04-12,5,wikidata:P577
song,You Are So Beautiful,Joe Cocker,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-03-22,1975-03-29,5,wikidata:P577
song,Philadelphia Freedom,The Elton John Band,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-03-29,1975-04-12,1,
song,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B. J. Thomas,1975-01,01,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-04-05,1975-04-26,1,wikidata:P577
song,Chevy Van,Sammy Johns,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-04-12,1975-05-03,5,
song,Once You Get Started,Rufus featuring Chaka Khan,1975-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-04-12,1975-04-12,10,wikitext:released
song,What Am I Gonna Do with You,Barry White,1975-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-04-12,1975-04-19,8,wikitext:released
song,Before the Next Teardrop Falls,Freddy Fender,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-04-19,1975-05-31,1,wikidata:P577
song,Emma,Hot Chocolate,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-04-19,1975-04-26,8,
song,He Don't Love You (Like I Love You),Tony Orlando and Dawn,1960-08,08,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-04-19,1975-05-03,1,wikidata:P577
song,Supernatural Thing (Part 1),Ben E. King,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-04-19,1975-04-26,5,
song,Walking in Rhythm,The Blackbyrds,1975-03,03,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-04-26,1975-05-10,6,wikidata:P577
song,Jackie Blue,The Ozark Mountain Daredevils,2005-09-17,09,17,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-03,1975-05-17,3,infobox:released
song,Long Tall Glasses (I Can Dance),Leo Sayer,1975,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-03,1975-05-03,9,wikitext:released
song,Only Yesterday,The Carpenters,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-03,1975-05-24,4,
song,Shining Star,"Earth, Wind & Fire",,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-03,1975-05-24,1,
song,I Don't Like to Sleep Alone,Paul Anka and Odia Coates,1975-03,03,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-10,1975-05-24,8,wikitext:released
song,How Long,Ace,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-17,1975-05-31,3,
song,Thank God I'm a Country Boy,John Denver,1975-03,03,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-17,1975-06-07,1,wikidata:P577
song,Bad Time,Grand Funk Railroad,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-24,1975-06-07,4,
song,Old Days,Chicago,1975-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-24,1975-06-07,5,wikidata:P577
song,Sister Golden Hair,America,1975,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-31,1975-06-14,1,wikidata:P577
song,When Will I Be Loved,Linda Ronstadt,1960-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-05-31,1975-06-21,2,wikitext:released
song,I'm Not Lisa,Jessi Colter,1975-01-16,01,16,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-06-07,1975-06-21,4,wikidata:P577
song,Love Won't Let Me Wait,Major Harris,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-06-07,1975-06-21,5,wikidata:P577
song,"Get Down, Get Down (Get on the Floor)",Joe Simon,1975,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-06-14,1975-06-21,8,wikidata:P577
song,Love Will Keep Us Together,Captain & Tennille,1973,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-06-14,1975-06-21,1,wikitext:released
song,Cut the Cake,Average White Band,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-06-21,1975-06-21,10,
song,Listen to What the Man Said,Paul McCartney and Wings,1975-05-16,05,16,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-06-21,1975-07-19,1,wikidata:P577
song,The Hustle,Van McCoy & the Soul City Symphony,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-06-21,1975-07-26,1,
song,Wildfire,Michael Martin Murphey,2020-01-05,01,05,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-06-21,1975-06-21,3,infobox:released
song,Magic,Pilot,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-06-28,1975-07-12,5,
song,One of These Nights,Eagles,1975-06-10,06,10,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-07-05,1975-08-02,1,wikidata:P577
song,Please Mr. Please,Olivia Newton-John,1975-06,06,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-07-05,1975-08-09,3,wikidata:P577
song,I'm Not in Love,10cc,1975-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-07-12,1975-07-26,2,wikitext:released
song,Swearin' to God,Frankie Valli,1975-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-07-12,1975-07-26,6,wikitext:released
song,Jive Talkin,Bee Gees,1975-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-07-19,1975-08-09,1,wikidata:P577
song,Rockin' Chair,Gwen McCrae,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-07-19,1975-08-02,9,
song,Midnight Blue,Melissa Manchester,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-07-26,1975-08-09,6,
song,Someone Saved My Life Tonight,Elton John,1975-06-23,06,23,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-07-26,1975-08-16,4,wikidata:P577
song,Dynomite,Bazuka,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-08-02,1975-08-02,10,
song,How Sweet It Is (To Be Loved by You),James Taylor,1964-11-04,11,04,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-08-09,1975-08-30,5,wikidata:P577
song,Rhinestone Cowboy,Glen Campbell,1975-05-26,05,26,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-08-09,1975-09-06,1,wikidata:P577
song,The Rockford Files Theme,Mike Post,1975-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-08-09,1975-08-09,10,wikidata:P577
song,Why Can't We Be Friends?,War,1975,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-08-09,1975-08-23,6,wikidata:P577
song,Fallin' in Love,"Hamilton, Joe Frank & Reynolds",,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1975,1975-08-16,1975-08-23,1,
